8480000,2705.0,2989.0,3045.0,3455.0,3455.0
8560000,3085.0,3114.0,3330.0,3654.0,3697.0
8640000,3125.0,3126.0,3473.0,3774.0,3740.0
8720000,3781.0,3911.0,4210.0,4551.0,4488.0
8800000,3212.0,3256.0,3494.0,3743.0,3687.0
8880000,3267.0,3403.0,3526.0,3935.0,3816.0
8960000,3286.0,3461.0,3809.0,4167.0,4027.0
9040000,3318.0,3210.0,3608.0,3877.0,3880.0
9120000,2948.0,3412.0,3625.0,3944.0,3866.0
9200000,3286.0,3389.0,3674.0,4023.0,3856.0
9280000,3512.0,3621.0,4114.0,4427.0,4213.0
9360000,3254.0,3669.0,3747.0,3958.0,4121.0
9440000,3252.0,4167.0,4128.0,4525.0,4619.0
9520000,3305.0,4000.0,3962.0,4385.0,4328.0
9600000,3521.0,5070.0,5390.0,5532.0,5671.0
9680000,3138.0,3118.0,3482.0,3871.0,3837.0
9760000,3153.0,3136.0,3456.0,3673.0,3677.0
9840000,3160.0,3426.0,3731.0,4069.0,4067.0
9920000,3473.0,3662.0,4019.0,4287.0,4184.0
10000000,3125.0,2861.0,3391.0,3796.0,3624.0
10080000,3429.0,3362.0,3825.0,4177.0,4046.0
10160000,3454.0,3810.0,4147.0,4399.0,4284.0
10240000,3366.0,3254.0,3728.0,3945.0,3928.0
10320000,3566.0,3636.0,4090.0,4442.0,4228.0
10400000,3481.0,4379.0,4833.0,4927.0,4912.0
10480000,4418.0,4879.0,5121.0,5053.0,5136.0
10560000,3609.0,3878.0,4193.0,4560.0,4314.0
10640000,3227.0,3357.0,3631.0,4041.0,3777.0
10720000,3075.0,3078.0,3466.0,3754.0,3532.0
10800000,2898.0,3173.0,3444.0,3637.0,3516.0
10880000,3218.0,3481.0,3852.0,4011.0,3874.0
10960000,3363.0,3343.0,3796.0,4085.0,3837.0
11040000,3619.0,3562.0,3942.0,4134.0,3953.0
11120000,3228.0,3315.0,3798.0,4040.0,3690.0
11200000,3332.0,3325.0,3886.0,4109.0,3646.0
11280000,3235.0,3158.0,3760.0,4029.0,3520.0
11360000,3423.0,3471.0,3892.0,4152.0,3792.0
11440000,3410.0,3599.0,4062.0,4287.0,3950.0
11520000,3431.0,3591.0,3919.0,4167.0,3864.0
11600000,3093.0,3303.0,3737.0,3806.0,3618.0
11680000,3466.0,3515.0,3837.0,4108.0,3893.0
11760000,3713.0,4133.0,4483.0,4668.0,4436.0
11840000,3387.0,3372.0,3502.0,3768.0,3670.0
11920000,3183.0,3114.0,3324.0,3772.0,3560.0
12000000,2697.0,2917.0,3283.0,3480.0,3409.0
12080000,3030.0,3416.0,3664.0,3845.0,3923.0
12160000,3212.0,3356.0,3723.0,3961.0,3951.0
12240000,3437.0,3391.0,3862.0,4150.0,4084.0
12320000,3123.0,3276.0,3693.0,3975.0,3995.0
12400000,2812.0,2702.0,3281.0,3543.0,3466.0
12480000,3231.0,3186.0,3760.0,3884.0,3958.0
12560000,3736.0,3748.0,4299.0,4551.0,4484.0
12640000,3307.0,3254.0,3878.0,4011.0,3966.0
12720000,3354.0,3642.0,4204.0,4333.0,4164.0
12800000,3020.0,3272.0,3824.0,3965.0,3853.0
12880000,3102.0,3474.0,3971.0,4244.0,4240.0
12960000,3585.0,3466.0,3948.0,4275.0,4179.0
13040000,2939.0,2981.0,3512.0,3703.0,3642.0
13120000,3222.0,3152.0,3777.0,3952.0,3864.0
13200000,3729.0,4021.0,4420.0,4636.0,4627.0
13280000,2950.0,3073.0,3641.0,3680.0,3780.0
13360000,3103.0,3278.0,3795.0,4016.0,4052.0
13440000,3147.0,2962.0,3496.0,3632.0,3673.0
13520000,3277.0,3177.0,3718.0,3980.0,3941.0
13600000,3348.0,3357.0,4078.0,4255.0,4291.0
13680000,3261.0,3404.0,3888.0,4133.0,4021.0
13760000,3410.0,3782.0,4062.0,4096.0,4394.0
13840000,3083.0,3498.0,3732.0,3868.0,3982.0
13920000,3578.0,3600.0,4083.0,4257.0,4271.0
14000000,2816.0,3071.0,3626.0,3822.0,3865.0
14080000,2772.0,3024.0,3458.0,3609.0,3673.0
14160000,3298.0,3485.0,3973.0,4089.0,4162.0
14240000,3048.0,3054.0,3594.0,3640.0,3705.0
14320000,3429.0,3290.0,3818.0,3975.0,4029.0
14400000,3020.0,3049.0,3672.0,3805.0,3792.0
14480000,3249.0,3334.0,3951.0,4157.0,4127.0
14560000,3281.0,3374.0,3806.0,3920.0,3994.0
14640000,2830.0,3310.0,3738.0,3928.0,3888.0
14720000,3055.0,3457.0,3644.0,3686.0,3767.0
14800000,3044.0,3390.0,3692.0,3748.0,4009.0
14880000,2946.0,3232.0,3447.0,3464.0,3621.0
14960000,3062.0,3159.0,3594.0,3758.0,3907.0
15040000,2998.0,2940.0,3455.0,3534.0,3615.0
15120000,2848.0,3099.0,3406.0,3534.0,3566.0
15200000,3019.0,2971.0,3338.0,3591.0,3547.0
15280000,3083.0,3528.0,3949.0,4042.0,4151.0
15360000,3166.0,3334.0,3804.0,3960.0,3785.0
15440000,3192.0,3338.0,3697.0,3906.0,3819.0
15520000,3192.0,3306.0,3832.0,4138.0,3831.0
15600000,2965.0,2819.0,3319.0,3591.0,3456.0
15680000,3492.0,3657.0,4013.0,4231.0,4257.0
15760000,3022.0,3259.0,3644.0,3784.0,3877.0
15840000,3442.0,3561.0,4019.0,4206.0,4020.0
15920000,2732.0,2757.0,3356.0,3523.0,3367.0
16000000,2859.0,3301.0,3670.0,3770.0,3695.0
16080000,3128.0,3702.0,4224.0,4399.0,4246.0
16160000,3276.0,3306.0,3747.0,4115.0,3942.0
16240000,2965.0,2858.0,3388.0,3592.0,3517.0
16320000,3089.0,3114.0,3470.0,3805.0,3772.0
16400000,3423.0,3269.0,3705.0,3955.0,3872.0
16480000,2900.0,3108.0,3573.0,3649.0,3729.0
16560000,2780.0,2679.0,3087.0,3250.0,3342.0
16640000,3225.0,3292.0,3705.0,3871.0,3999.0
16720000,3303.0,3677.0,3990.0,4149.0,4327.0
16800000,3464.0,3433.0,3937.0,4244.0,4416.0
16880000,3225.0,3157.0,3612.0,3947.0,4114.0
16960000,2862.0,2922.0,3451.0,3704.0,3752.0
17040000,3065.0,2840.0,3446.0,3597.0,3825.0
17120000,3201.0,3176.0,3672.0,3849.0,3997.0
17200000,4301.0,4540.0,5105.0,5110.0,5151.0
17280000,3525.0,3744.0,3851.0,4093.0,4156.0
17360000,3253.0,3240.0,3420.0,3890.0,3652.0
17440000,3267.0,3276.0,3629.0,4005.0,3968.0
17520000,3267.0,3290.0,3733.0,4234.0,4092.0
17600000,3433.0,3551.0,4027.0,4317.0,4246.0
17680000,3176.0,3268.0,3735.0,4053.0,3919.0
17760000,2421.0,2402.0,2993.0,3075.0,2991.0
17840000,3434.0,3729.0,4156.0,4328.0,4219.0
17920000,3203.0,3296.0,3774.0,3936.0,3897.0
18000000,3565.0,3561.0,4033.0,4160.0,4253.0
18080000,3183.0,3143.0,3898.0,4085.0,3974.0
18160000,2995.0,3030.0,3546.0,3756.0,3657.0
18240000,2917.0,3165.0,3620.0,3757.0,3613.0
18320000,3190.0,3158.0,3798.0,3939.0,3792.0
18400000,3189.0,3334.0,3758.0,4032.0,3880.0
18480000,3312.0,3463.0,3850.0,3987.0,3977.0
18560000,3153.0,3249.0,3813.0,4092.0,3947.0
18640000,3455.0,3516.0,4050.0,4209.0,4148.0
18720000,3284.0,3797.0,4261.0,4466.0,4138.0
18800000,2835.0,3034.0,3524.0,3839.0,3565.0
18880000,3094.0,3376.0,3704.0,3955.0,3788.0
18960000,3232.0,3280.0,3815.0,4004.0,3799.0
19040000,3155.0,3364.0,3763.0,3937.0,3845.0
19120000,3008.0,3193.0,3686.0,3763.0,3680.0
19200000,3318.0,3338.0,3944.0,4040.0,3966.0
19280000,2939.0,3346.0,3854.0,4132.0,3832.0
19360000,2999.0,3345.0,3933.0,3916.0,3831.0
19440000,3377.0,3275.0,3796.0,4075.0,3774.0
19520000,2788.0,2893.0,3316.0,3699.0,3390.0
19600000,3295.0,3445.0,4054.0,4294.0,3968.0
19680000,3111.0,3185.0,3744.0,3864.0,3698.0
19760000,3345.0,3324.0,3747.0,4066.0,3897.0
19840000,3553.0,3515.0,4053.0,4338.0,4231.0
19920000,3353.0,3275.0,3788.0,4000.0,3844.0
20000000,3298.0,3151.0,3813.0,4014.0,3821.0
20080000,3061.0,3198.0,3679.0,3803.0,3764.0
20160000,2964.0,2893.0,3450.0,3590.0,3671.0
20240000,3262.0,3150.0,3641.0,3872.0,3770.0
20320000,3609.0,3487.0,4026.0,4292.0,4209.0
20400000,3338.0,3366.0,3983.0,4182.0,4114.0
20480000,3094.0,3000.0,3621.0,3828.0,3778.0
20560000,3411.0,3530.0,4189.0,4277.0,4312.0
20640000,3373.0,3360.0,4061.0,4247.0,4146.0
20720000,2810.0,2972.0,3424.0,3504.0,3552.0
20800000,3144.0,3488.0,3809.0,3928.0,4099.0
20880000,3443.0,3623.0,4092.0,4339.0,4259.0
20960000,3196.0,3168.0,3616.0,3829.0,3776.0
21040000,3019.0,3158.0,3575.0,3643.0,3701.0
21120000,3402.0,3390.0,3929.0,4142.0,4063.0
21200000,3441.0,3382.0,3937.0,4104.0,3984.0
21280000,3428.0,3452.0,3954.0,4147.0,3948.0
21360000,2980.0,3094.0,3511.0,3736.0,3576.0
21440000,3071.0,2859.0,3458.0,3652.0,3464.0
21520000,3195.0,3097.0,3620.0,3804.0,3618.0
21600000,3327.0,3509.0,4069.0,4305.0,3956.0
21680000,3118.0,3101.0,3549.0,3766.0,3522.0
21760000,3303.0,3321.0,3867.0,4120.0,3799.0
21840000,3185.0,3317.0,3790.0,3920.0,3843.0
21920000,3327.0,3505.0,3923.0,4160.0,4043.0
22000000,3145.0,3257.0,3711.0,3901.0,3844.0
22080000,3710.0,3668.0,4240.0,4461.0,4341.0
22160000,3327.0,3704.0,4132.0,4483.0,4264.0
22240000,3116.0,3254.0,3826.0,3896.0,3638.0
22320000,4809.0,5420.0,5768.0,5794.0,5700.0
22400000,3307.0,3353.0,3322.0,3811.0,3433.0
22480000,2752.0,3008.0,3074.0,3513.0,3354.0
22560000,2941.0,3111.0,3234.0,3693.0,3465.0
22640000,3271.0,3204.0,3607.0,4015.0,3903.0
22720000,3325.0,3390.0,3863.0,4156.0,4017.0
22800000,3142.0,3369.0,3764.0,3880.0,3953.0
22880000,2880.0,3092.0,3610.0,3808.0,3764.0
22960000,3444.0,3470.0,3984.0,4186.0,4300.0
23040000,3328.0,3143.0,3748.0,4075.0,3972.0
23120000,3172.0,3387.0,3905.0,4107.0,4137.0
23200000,3117.0,3309.0,3715.0,3884.0,3865.0
23280000,3244.0,3163.0,3826.0,4031.0,4037.0
23360000,3261.0,3289.0,3881.0,4132.0,4074.0
23440000,3208.0,3340.0,3944.0,4168.0,4105.0
23520000,2992.0,3259.0,3858.0,4060.0,3988.0
23600000,3118.0,3228.0,3745.0,3984.0,3877.0
23680000,3272.0,3328.0,3779.0,3843.0,4107.0
23760000,3304.0,3342.0,3949.0,4207.0,4099.0
23840000,3085.0,3149.0,3699.0,3774.0,3805.0
23920000,2930.0,3470.0,3922.0,4113.0,4067.0
24000000,3182.0,3222.0,3696.0,3775.0,3887.0
24080000,2990.0,2915.0,3451.0,3712.0,3621.0
24160000,3250.0,3277.0,3723.0,4072.0,3906.0
24240000,3189.0,3173.0,3723.0,3964.0,3928.0
24320000,2901.0,2980.0,3583.0,3772.0,3760.0
24400000,2954.0,3165.0,3695.0,3760.0,3767.0
24480000,3071.0,3232.0,3784.0,3885.0,3921.0
24560000,3148.0,3105.0,3574.0,3861.0,3703.0
24640000,3183.0,3526.0,3979.0,4163.0,4037.0
24720000,3252.0,3975.0,4294.0,4497.0,4607.0
24800000,3275.0,3707.0,4109.0,4231.0,4211.0
24880000,2927.0,3310.0,3806.0,4046.0,3983.0
24960000,3128.0,3011.0,3440.0,3721.0,3740.0
25040000,3462.0,3740.0,4152.0,4543.0,4455.0
25120000,2825.0,3005.0,3427.0,3543.0,3622.0
25200000,3294.0,3117.0,3642.0,3738.0,3743.0
25280000,3353.0,3519.0,4004.0,4082.0,4253.0
25360000,3210.0,3416.0,3669.0,3859.0,3911.0
25440000,3454.0,3371.0,3924.0,4047.0,4161.0
25520000,3026.0,2956.0,3418.0,3480.0,3520.0
25600000,3483.0,3530.0,4046.0,4211.0,4191.0
25680000,3434.0,3601.0,4067.0,4249.0,4203.0
25760000,3093.0,3478.0,4039.0,4046.0,4197.0
25840000,2965.0,3253.0,3467.0,3466.0,3878.0
25920000,3111.0,3076.0,3273.0,3482.0,3700.0
26000000,3152.0,3142.0,3618.0,3963.0,4013.0
26080000,3695.0,6638.0,6828.0,6891.0,6923.0
26160000,4034.0,5946.0,6123.0,6119.0,6307.0
26240000,3357.0,3365.0,3472.0,4012.0,3916.0
26320000,3456.0,3421.0,3730.0,4198.0,4317.0
26400000,3125.0,3429.0,3683.0,4133.0,4272.0
26480000,2714.0,3385.0,3546.0,4117.0,4005.0
26560000,3162.0,3662.0,3832.0,4174.0,4380.0
26640000,3306.0,3492.0,3930.0,4332.0,4425.0
26720000,3130.0,3473.0,3775.0,4102.0,4191.0
26800000,2871.0,2732.0,3042.0,3528.0,3588.0
26880000,3117.0,2969.0,3249.0,3658.0,3793.0
26960000,3363.0,3422.0,3660.0,4156.0,4298.0
27040000,3273.0,3438.0,3830.0,4233.0,4326.0
27120000,3455.0,3331.0,3755.0,4123.0,4107.0
27200000,3475.0,3446.0,4022.0,4344.0,4342.0
27280000,3242.0,3314.0,3751.0,3851.0,3954.0
27360000,3114.0,2891.0,3513.0,3692.0,3616.0
27440000,3529.0,3748.0,4166.0,4476.0,4453.0
27520000,3079.0,3438.0,3752.0,3798.0,3935.0
27600000,2913.0,2708.0,3250.0,3473.0,3643.0
27680000,3399.0,3699.0,4183.0,4574.0,4532.0
27760000,3056.0,3141.0,3545.0,3632.0,3818.0
27840000,3228.0,3266.0,3570.0,3834.0,4108.0
27920000,3313.0,3599.0,4076.0,4372.0,4502.0
28000000,3334.0,3395.0,3825.0,4012.0,4186.0
28080000,3207.0,3234.0,3771.0,4005.0,4084.0
28160000,3099.0,3294.0,3733.0,3961.0,4016.0
28240000,3289.0,3343.0,3793.0,4008.0,4022.0
28320000,2859.0,2601.0,3193.0,3357.0,3398.0
28400000,2971.0,3203.0,3684.0,3733.0,3829.0
28480000,3144.0,3409.0,3864.0,4039.0,4044.0
28560000,4189.0,5105.0,5477.0,5561.0,5512.0
28640000,5209.0,8003.0,8153.0,8117.0,8152.0
28720000,5117.0,7910.0,8009.0,7980.0,8032.0
28800000,3331.0,3348.0,3279.0,3727.0,3531.0
